"FileName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-2000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_roofshade_right_blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_roofshade_right_red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_stone1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9000,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_stone2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9064,-3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_woodtower1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-3500,-1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_woodpole1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5000,-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000,-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5500,39500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2500,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12500,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15500,40500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19500,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20000,17500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28500,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29000,17500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-5500,31500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8500,31500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22000,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25000,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22500,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25500,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23000,17500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-16000,19500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13000,19500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10000,19500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-17000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11000,16500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_sharp1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6000,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6000,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24000,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24000,34500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_waterwheel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-6000,18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_sharp2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_woodwall1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-4000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-3000,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7500,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_blue_tower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-2500,38500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_red_tower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20500,-2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_tree1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1500,44000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11000,38500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11500,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28500,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11500,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26000,22500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15500,44500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21000,42500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24500,39500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-5000,-6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15500,-5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11500,-6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8500,-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24000,-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22500,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8500,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9000,11500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13500,-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_tree2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9500,34500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26500,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27500,42500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25000,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7000,-6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13500,-6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25000,13500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27500,10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27000,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26500,19500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7000,-2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9500,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9000,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11500,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9000,-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-13000,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9500,21500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-11500,36500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16000,42500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8500,25500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-14000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_tree3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6500,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30000,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16500,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-10500,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12000,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4500,-2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12000,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12500,-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26500,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_tree4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-12500,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24000,43500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27500,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8500,28500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27000,-1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-500,-8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1500,-7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4000,-6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-1500,44500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-4500,42500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_sharp3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18000,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19000,41500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-500,-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,500,-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17000,-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18000,-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"goblin_woodtower2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"x","y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"int","int",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21000,38500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Map",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
,"int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int","int"
,16,16,16,16,16,16,16,16,16,16,16,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16
,16,16,16,16,16,16,16,16,16,16,16,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16
,0,,,,,,,,,,,,,,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,1,17,17,17,18,18,18,2,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,1,17,17,17,18,18,18,2,,,,,,,,,,,,,,
,0,,,,,1,1,1,1,1,1,1,1,1,1,17,17,17,18,18,18,2,2,2,2,2,2,2,2,2,2,,,,,
,0,,,,,1,1,1,1,1,1,1,1,1,1,17,17,17,18,18,18,2,2,2,2,2,2,2,2,2,2,,,,,
,0,,,,,1,1,1,1,1,1,1,1,1,1,17,17,17,18,18,18,2,2,2,2,2,2,2,2,2,2,,,,,
,0,,,,,1,1,1,1,1,1,1,1,1,1,17,17,17,18,18,18,2,2,2,2,2,2,2,2,2,2,,,,,
,0,,,,,1,1,1,1,1,,,,,1,1,1,1,2,2,2,2,,,,,2,2,2,2,2,,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,16,16,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,16,16
,16,16,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,16,16
,32,32,32,32,32,1,1,1,1,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2,2,2,2,32,32,32,32,32
,32,32,32,32,32,,1,1,,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,,2,2,,32,32,32,32,32
,32,32,32,32,32,,1,1,,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,,2,2,,32,32,32,32,32
,32,32,32,32,32,1,1,1,1,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2,2,2,2,32,32,32,32,32
,16,16,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,16,16
,16,16,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,16,16
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,
,0,,,,,1,1,1,1,1,,,,,1,1,1,1,2,2,2,2,,,,,2,2,2,2,2,,,,,
,0,,,,,1,1,1,1,1,1,1,1,1,1,17,17,17,18,18,18,2,2,2,2,2,2,2,2,2,2,,,,,
,0,,,,,1,1,1,1,1,1,1,1,1,1,17,17,17,18,18,18,2,2,2,2,2,2,2,2,2,2,,,,,
,0,,,,,1,1,1,1,1,1,1,1,1,1,17,17,17,18,18,18,2,2,2,2,2,2,2,2,2,2,,,,,
,0,,,,,1,1,1,1,1,1,1,1,1,1,17,17,17,18,18,18,2,2,2,2,2,2,2,2,2,2,,,,,
,0,,,,,,,,,,,,,,1,17,17,17,18,18,18,2,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,1,17,17,17,18,18,18,2,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,
,16,16,16,16,16,16,16,16,16,16,16,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16
,16,16,16,16,16,16,16,16,16,16,16,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16
"Background",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
